ID_CLIENTE_RAW,NOMBRE_COMPLETO_TXT,UBICACION_CIUDAD,EDAD_USUARIO,ID_TX,ID_CLI,FECHA,CAT,MTO
123,Camila González,Concepción,35.44673403705892,857.0,123.0,2025-05-31,Moda,4321.776502727568
123,Camila González,Concepción,35.44673403705892,1013.0,123.0,2025-11-30,Electrónica,3806.811992222622
123,Camila González,Concepción,35.44673403705892,1107.0,123.0,2025-02-18,Electrónica,5414.784749802053
123,Camila González,Concepción,35.44673403705892,1811.0,123.0,2025-09-27,Hogar,7983.176459496612
123,Camila González,Concepción,35.44673403705892,1892.0,123.0,2025-01-26,Moda,4815.518574871055
123,Camila González,Concepción,35.44673403705892,1906.0,123.0,2025-03-24,Hogar,3075.817075311082
124,Mateo Muñoz,Santiago,33.93444262744999,508.0,124.0,2025-05-13,Deportes,4700.146173542589
124,Mateo Muñoz,Santiago,33.93444262744999,989.0,124.0,2025-02-03,Electrónica,4446.319503113775
124,Mateo Muñoz,Santiago,33.93444262744999,1454.0,124.0,2025-08-16,Electrónica,6090.990472789489
124,Mateo Muñoz,Santiago,33.93444262744999,1515.0,124.0,2025-09-15,Electrónica,7271.758009063161
125,Ignacio Pérez,Antofagasta,35.04555501945751,568.0,125.0,2025-05-09,Electrónica,4590.179672739941
125,Ignacio Pérez,Antofagasta,35.04555501945751,617.0,125.0,2025-01-03,Hogar,6458.598725802031
125,Ignacio Pérez,Antofagasta,35.04555501945751,925.0,125.0,2025-07-21,Deportes,5859.131083433646
125,Ignacio Pérez,Antofagasta,35.04555501945751,1563.0,125.0,2025-07-22,Moda,4881.248431782467
125,Ignacio Pérez,Antofagasta,35.04555501945751,1904.0,125.0,2025-12-11,Moda,4246.812247284506
126,Daniela Pérez,Santiago,55.62554003659831,483.0,126.0,2025-10-14,Hogar,5584.54889327582
126,Daniela Pérez,Santiago,55.62554003659831,1413.0,126.0,2025-09-29,Electrónica,4464.568552496842
127,Ana Díaz,Antofagasta,18.0,696.0,127.0,2025-08-08,Electrónica,3275.541551222447
127,Ana Díaz,Antofagasta,18.0,1660.0,127.0,2025-06-26,Electrónica,2382.967995670336
127,Ana Díaz,Antofagasta,18.0,1818.0,127.0,2025-03-10,Deportes,5915.53985912568
127,Ana Díaz,Antofagasta,18.0,1852.0,127.0,2025-11-29,Deportes,3584.910263831567
127,Ana Díaz,Antofagasta,18.0,1942.0,127.0,2025-08-29,Electrónica,2892.695521810653
128,Sofía Silva,Santiago,18.0,346.0,128.0,2025-09-17,Hogar,4109.695969517569
128,Sofía Silva,Santiago,18.0,919.0,128.0,2025-02-22,Hogar,2342.970508678932
128,Sofía Silva,Santiago,18.0,1307.0,128.0,2025-09-10,Deportes,3230.267598382509
128,Sofía Silva,Santiago,18.0,1425.0,128.0,2025-05-17,Hogar,4473.626580517527
128,Sofía Silva,Santiago,18.0,1562.0,128.0,2025-10-17,Electrónica,5977.618956911562
129,Daniela Silva,Concepción,28.481950027326636,933.0,129.0,2025-10-20,Hogar,5291.493818678988
130,Ana González,Santiago,35.174334583250825,1179.0,130.0,2025-10-01,Electrónica,3896.181257053116
130,Ana González,Santiago,35.174334583250825,1804.0,130.0,2025-12-08,Electrónica,5860.591595470052
131,Daniela Silva,Santiago,43.28125309716815,211.0,131.0,2025-04-15,Hogar,8234.416301335588
131,Daniela Silva,Santiago,43.28125309716815,1502.0,131.0,2025-05-06,Hogar,5495.709106206554
132,Camila Pérez,Antofagasta,40.6770463763297,209.0,132.0,2025-09-25,Moda,6441.790496270697
132,Camila Pérez,Antofagasta,40.6770463763297,380.0,132.0,2025-05-01,Hogar,4107.528797955755
132,Camila Pérez,Antofagasta,40.6770463763297,1297.0,132.0,2025-10-03,Electrónica,4911.329793080723
132,Camila Pérez,Antofagasta,40.6770463763297,1459.0,132.0,2025-02-25,Hogar,4332.795061953409
133,Ignacio Pérez,Santiago,30.38904904543316,206.0,133.0,2025-03-12,Deportes,4058.536556293534
133,Ignacio Pérez,Santiago,30.38904904543316,1621.0,133.0,2025-01-02,Deportes,2340.263909934537
133,Ignacio Pérez,Santiago,30.38904904543316,1701.0,133.0,2025-10-23,,5746.61912319442
133,Ignacio Pérez,Santiago,30.38904904543316,1882.0,133.0,2025-09-28,,6300.94661954028
134,Camila González,Santiago,,292.0,134.0,2025-08-25,Electrónica,2655.335749400966
134,Camila González,Santiago,,618.0,134.0,2025-11-27,Deportes,9014.218328415538
134,Camila González,Santiago,,1261.0,134.0,2025-07-17,Hogar,6025.312958229185
134,Camila González,Santiago,,1429.0,134.0,2025-03-18,Moda,3826.207778158226
134,Camila González,Santiago,,1673.0,134.0,2025-05-25,Electrónica,3452.182695281393
135,Mateo Pérez,Santiago,47.36234483783277,509.0,135.0,2025-07-26,Moda,3107.709162274584
135,Mateo Pérez,Santiago,47.36234483783277,1011.0,135.0,2025-08-09,Electrónica,2636.515552263644
135,Mateo Pérez,Santiago,47.36234483783277,1123.0,135.0,2025-07-04,Moda,2507.524991818038
136,Lucas Soto,La Serena,37.20869397525879,744.0,136.0,2025-01-19,Hogar,5851.685990515485
136,Lucas Soto,La Serena,37.20869397525879,779.0,136.0,2025-08-02,Hogar,4155.787870658548
136,Lucas Soto,La Serena,37.20869397525879,890.0,136.0,2025-10-08,Moda,3832.829270990299
137,Sofía Pérez,La Serena,46.5518908698421,216.0,137.0,2025-08-01,Moda,3557.685039277876
137,Sofía Pérez,La Serena,46.5518908698421,1640.0,137.0,2025-05-13,Deportes,4300.795575847025
138,Benjamín González,,38.27174316118555,281.0,138.0,2025-03-24,Deportes,3293.201802713026
138,Benjamín González,,38.27174316118555,505.0,138.0,2025-11-28,Moda,2322.859396871621
138,Benjamín González,,38.27174316118555,1322.0,138.0,2025-10-20,Electrónica,7343.938704029808
138,Benjamín González,,38.27174316118555,1491.0,138.0,2025-11-08,Electrónica,4383.598508233343
139,Benjamín Díaz,Santiago,28.262203678605395,39.0,139.0,2025-01-05,Moda,7355.924989657824
139,Benjamín Díaz,Santiago,28.262203678605395,111.0,139.0,2025-09-08,Hogar,4665.940769506979
139,Benjamín Díaz,Santiago,28.262203678605395,143.0,139.0,2025-01-14,Moda,3624.177117048325
140,Daniela Silva,Valparaíso,43.37380206800006,413.0,140.0,2025-01-25,Hogar,4281.582696816301
140,Daniela Silva,Valparaíso,43.37380206800006,950.0,140.0,2025-06-17,Hogar,4245.579297736578
140,Daniela Silva,Valparaíso,43.37380206800006,1192.0,140.0,2025-04-22,Electrónica,6984.433475769976
140,Daniela Silva,Valparaíso,43.37380206800006,1794.0,140.0,2025-05-01,Hogar,3738.438193401537
141,Ignacio Soto,Santiago,36.32735747094413,152.0,141.0,2025-08-25,Hogar,8756.450743326097
141,Ignacio Soto,Santiago,36.32735747094413,314.0,141.0,2025-11-27,Moda,2389.067465457899
141,Ignacio Soto,Santiago,36.32735747094413,399.0,141.0,2025-09-19,Moda,5411.143430111878
141,Ignacio Soto,Santiago,36.32735747094413,1028.0,141.0,2025-03-30,Moda,4623.671008282374
141,Ignacio Soto,Santiago,36.32735747094413,1551.0,141.0,2025-07-15,Moda,9666.659279840607
141,Ignacio Soto,Santiago,36.32735747094413,1999.0,141.0,2025-04-04,Electrónica,4247.563837127242
141,Ignacio Soto,Santiago,36.32735747094413,2000.0,141.0,2025-06-17,Hogar,5052.194775123482
142,Lucas González,Concepción,35.01607816105384,573.0,142.0,2025-04-05,Deportes,4309.71086854547
142,Lucas González,Concepción,35.01607816105384,814.0,142.0,2025-01-13,Hogar,6956.826230660557
142,Lucas González,Concepción,35.01607816105384,1410.0,142.0,2025-07-03,Electrónica,6072.15457090246
142,Lucas González,Concepción,35.01607816105384,1917.0,142.0,2025-11-22,Hogar,3316.395600891499
143,Mateo Silva,,52.67544286627489,299.0,143.0,2025-09-29,Deportes,1928.863513537477
143,Mateo Silva,,52.67544286627489,534.0,143.0,2025-10-17,Deportes,8675.755461531315
143,Mateo Silva,,52.67544286627489,1209.0,143.0,2025-07-22,Hogar,6554.053630736881
143,Mateo Silva,,52.67544286627489,1382.0,143.0,2025-03-16,Hogar,4529.938640362965
144,Mateo Silva,La Serena,18.0,450.0,144.0,2025-10-16,Deportes,3536.232726407049
144,Mateo Silva,La Serena,18.0,481.0,144.0,2025-05-02,Moda,3408.366935892121
144,Mateo Silva,La Serena,18.0,855.0,144.0,2025-04-07,Deportes,2883.545403174265
144,Mateo Silva,La Serena,18.0,1993.0,144.0,2025-10-28,Electrónica,2273.753294200646
145,Mateo Muñoz,Concepción,18.0,96.0,145.0,2025-03-19,Moda,6794.984929811704
145,Mateo Muñoz,Concepción,18.0,495.0,145.0,2025-07-22,Moda,6938.458141335502
145,Mateo Muñoz,Concepción,18.0,660.0,145.0,2025-10-20,Electrónica,2379.079746218786
145,Mateo Muñoz,Concepción,18.0,841.0,145.0,2025-07-16,,6551.411782270801
145,Mateo Muñoz,Concepción,18.0,1230.0,145.0,2025-02-27,Electrónica,6589.480267129001
145,Mateo Muñoz,Concepción,18.0,1483.0,145.0,2025-03-13,Deportes,5204.407005045438
146,Daniela Soto,Santiago,20.75515488350756,342.0,146.0,2025-07-31,Hogar,13991.42843155815
146,Daniela Soto,Santiago,20.75515488350756,1561.0,146.0,2025-11-22,Moda,4426.66637430886
147,Camila Rojas,Antofagasta,30.64087222917433,154.0,147.0,2025-06-08,Electrónica,3633.4280510814
147,Camila Rojas,Antofagasta,30.64087222917433,1114.0,147.0,2025-01-25,Electrónica,11474.44561977893
147,Camila Rojas,Antofagasta,30.64087222917433,1451.0,147.0,2025-07-03,Hogar,3035.532289356612
148,Sofía Pérez,Valparaíso,31.94470196280764,271.0,148.0,2025-08-26,Hogar,5491.257359801055
148,Sofía Pérez,Valparaíso,31.94470196280764,796.0,148.0,2025-01-30,Hogar,5847.629277357586
148,Sofía Pérez,Valparaíso,31.94470196280764,1646.0,148.0,2025-06-14,Deportes,7364.978637612983
148,Sofía Pérez,Valparaíso,31.94470196280764,1820.0,148.0,2025-02-07,Electrónica,7734.003988459024
149,Camila Díaz,Santiago,18.0,419.0,149.0,2025-09-06,Moda,9455.558296155268
149,Camila Díaz,Santiago,18.0,638.0,149.0,2025-03-31,Hogar,6033.745014456362
149,Camila Díaz,Santiago,18.0,1239.0,149.0,2025-02-10,Moda,3118.026209697377
149,Camila Díaz,Santiago,18.0,1338.0,149.0,2025-11-28,Electrónica,4102.262046482769
149,Camila Díaz,Santiago,18.0,1581.0,149.0,2025-02-11,Hogar,2930.431578833973
149,Camila Díaz,Santiago,18.0,1862.0,149.0,2025-05-05,,4875.951296597576
149,Camila Díaz,Santiago,18.0,1907.0,149.0,2025-04-10,Moda,6653.103329181909
150,Ana Soto,Santiago,23.178103612270085,263.0,150.0,2025-12-04,Deportes,4807.650412395422
150,Ana Soto,Santiago,23.178103612270085,353.0,150.0,2025-04-10,Deportes,5026.823318180865
150,Ana Soto,Santiago,23.178103612270085,971.0,150.0,2025-05-16,Hogar,7162.506750303382
150,Ana Soto,Santiago,23.178103612270085,1316.0,150.0,2025-02-23,Deportes,7706.145290922066
150,Ana Soto,Santiago,23.178103612270085,1400.0,150.0,2025-04-08,Moda,4355.22017360285
150,Ana Soto,Santiago,23.178103612270085,1403.0,150.0,2025-10-22,Moda,4053.869897940843
151,Ana Silva,Santiago,,190.0,151.0,2025-05-25,Moda,3749.585475638773
151,Ana Silva,Santiago,,442.0,151.0,2025-12-15,Moda,4189.887590797553
151,Ana Silva,Santiago,,802.0,151.0,2025-07-13,Hogar,6455.559290630342
151,Ana Silva,Santiago,,928.0,151.0,2025-08-26,Moda,6755.732512106784
151,Ana Silva,Santiago,,1367.0,151.0,2025-05-13,Moda,4411.330465742755
151,Ana Silva,Santiago,,1601.0,151.0,2025-07-13,Electrónica,4519.263270941956
151,Ana Silva,Santiago,,1823.0,151.0,2025-06-07,Hogar,6009.839357311622
152,Ana Soto,Santiago,64.4890891049107,136.0,152.0,2025-04-20,Deportes,5405.83811346678
152,Ana Soto,Santiago,64.4890891049107,307.0,152.0,2025-08-24,Moda,3652.917683343492
152,Ana Soto,Santiago,64.4890891049107,1476.0,152.0,2025-10-01,Hogar,2631.135549387022
153,Daniela Silva,Santiago,56.62090337296576,226.0,153.0,2025-05-13,Hogar,11680.20202004893
153,Daniela Silva,Santiago,56.62090337296576,952.0,153.0,2025-06-21,Hogar,7896.926250535419
153,Daniela Silva,Santiago,56.62090337296576,1155.0,153.0,2025-11-22,Moda,3611.951841609168
153,Daniela Silva,Santiago,56.62090337296576,1838.0,153.0,2025-05-20,Hogar,4303.902853305777
154,Lucas Silva,Valparaíso,30.05900698778421,1105.0,154.0,2025-04-15,Hogar,4406.682408262903
154,Lucas Silva,Valparaíso,30.05900698778421,1186.0,154.0,2025-01-18,Moda,4635.479445041892
154,Lucas Silva,Valparaíso,30.05900698778421,1391.0,154.0,2025-09-18,Electrónica,4556.209449138835
154,Lucas Silva,Valparaíso,30.05900698778421,1779.0,154.0,2025-01-06,Hogar,4303.892658109124
155,Lucas González,Concepción,30.63700051631841,239.0,155.0,2025-07-02,Hogar,5074.155525028737
155,Lucas González,Concepción,30.63700051631841,333.0,155.0,2025-09-13,Hogar,12433.69457509205
156,Mateo Muñoz,Santiago,,400.0,156.0,2025-04-03,Moda,3112.306465881649
156,Mateo Muñoz,Santiago,,526.0,156.0,2025-08-24,Deportes,10340.29822861466
156,Mateo Muñoz,Santiago,,1060.0,156.0,2025-09-11,Moda,7421.170942028288
157,Lucas Soto,Valparaíso,18.0,88.0,157.0,2025-04-28,Moda,10761.94029324652
157,Lucas Soto,Valparaíso,18.0,447.0,157.0,2025-03-21,Hogar,7400.253534949166
157,Lucas Soto,Valparaíso,18.0,749.0,157.0,2025-07-24,Moda,8035.706420782206
157,Lucas Soto,Valparaíso,18.0,1034.0,157.0,2025-11-07,Hogar,5464.27266715732
157,Lucas Soto,Valparaíso,18.0,1462.0,157.0,2025-01-20,Electrónica,5235.647165124453
157,Lucas Soto,Valparaíso,18.0,1821.0,157.0,2025-11-01,Electrónica,3438.067026028758
158,Sofía Pérez,,33.59743776309771,309.0,158.0,2025-08-30,Hogar,4624.859342114736
158,Sofía Pérez,,33.59743776309771,368.0,158.0,2025-10-15,Moda,7889.550992513935
158,Sofía Pérez,,33.59743776309771,748.0,158.0,2025-03-08,Electrónica,6983.768773768332
158,Sofía Pérez,,33.59743776309771,799.0,158.0,2025-04-12,Moda,5233.01707374132
158,Sofía Pérez,,33.59743776309771,1014.0,158.0,2025-04-02,Hogar,11268.35075949719
159,Ignacio González,La Serena,23.025776201071693,338.0,159.0,2025-03-05,Hogar,8089.106136568393
159,Ignacio González,La Serena,23.025776201071693,554.0,159.0,2025-10-09,,7181.739852761661
159,Ignacio González,La Serena,23.025776201071693,968.0,159.0,2025-09-27,Moda,3004.938016357141
159,Ignacio González,La Serena,23.025776201071693,988.0,159.0,2025-03-18,Deportes,5049.1373211625
159,Ignacio González,La Serena,23.025776201071693,1177.0,159.0,2025-05-15,Moda,3825.026292860073
159,Ignacio González,La Serena,23.025776201071693,1586.0,159.0,2025-10-01,Electrónica,5366.9385924435
159,Ignacio González,La Serena,23.025776201071693,1604.0,159.0,2025-05-12,Moda,6308.623060139153
160,Benjamín González,Valparaíso,33.98179362005588,525.0,160.0,2025-11-24,Hogar,4470.098578248513
160,Benjamín González,Valparaíso,33.98179362005588,1435.0,160.0,2025-09-24,Hogar,4075.950980086818
160,Benjamín González,Valparaíso,33.98179362005588,1439.0,160.0,2025-01-23,Electrónica,3289.058074124554
160,Benjamín González,Valparaíso,33.98179362005588,1527.0,160.0,2025-10-30,Electrónica,7136.171399254196
160,Benjamín González,Valparaíso,33.98179362005588,1576.0,160.0,2025-04-20,Electrónica,9336.323318004353
160,Benjamín González,Valparaíso,33.98179362005588,1756.0,160.0,2025-08-26,Moda,6035.254683053781
161,Ignacio Díaz,Santiago,18.0,167.0,161.0,2025-08-27,Electrónica,5089.220694295555
161,Ignacio Díaz,Santiago,18.0,321.0,161.0,2025-11-11,Hogar,1468.036752892355
161,Ignacio Díaz,Santiago,18.0,403.0,161.0,2025-03-30,,5691.842531378006
161,Ignacio Díaz,Santiago,18.0,595.0,161.0,2025-08-31,Electrónica,6106.496192741414
161,Ignacio Díaz,Santiago,18.0,1950.0,161.0,2025-10-15,Deportes,2617.309821621197
162,Sofía Pérez,Antofagasta,25.856306500276908,607.0,162.0,2025-06-13,Deportes,5092.970053056956
162,Sofía Pérez,Antofagasta,25.856306500276908,1404.0,162.0,2025-01-06,Deportes,3325.447026619548
162,Sofía Pérez,Antofagasta,25.856306500276908,1504.0,162.0,2025-10-06,Hogar,4564.603684610162
163,Mateo Muñoz,Santiago,36.78352514363397,66.0,163.0,2025-06-21,Deportes,5029.446651359127
163,Mateo Muñoz,Santiago,36.78352514363397,1249.0,163.0,2025-10-28,Hogar,7777.507565385379
163,Mateo Muñoz,Santiago,36.78352514363397,1388.0,163.0,2025-04-02,Deportes,9820.373224660916
164,Lucas Muñoz,Santiago,39.39451517340725,632.0,164.0,2025-04-22,,5168.203761197617
165,Mateo González,Antofagasta,40.009663504904175,254.0,165.0,2025-06-24,,6383.878825494387
165,Mateo González,Antofagasta,40.009663504904175,646.0,165.0,2025-12-14,Hogar,4022.585240930798
165,Mateo González,Antofagasta,40.009663504904175,1095.0,165.0,2025-02-01,Deportes,8836.242249172612
165,Mateo González,Antofagasta,40.009663504904175,1915.0,165.0,2025-03-15,Hogar,6262.510108284819
166,Mateo Díaz,Valparaíso,19.154132190115558,77.0,166.0,2025-07-06,Electrónica,4104.3633058702
166,Mateo Díaz,Valparaíso,19.154132190115558,294.0,166.0,2025-03-29,Moda,4891.779472972158
166,Mateo Díaz,Valparaíso,19.154132190115558,1145.0,166.0,2025-03-24,Moda,6334.216980325073
166,Mateo Díaz,Valparaíso,19.154132190115558,1514.0,166.0,2025-10-27,Electrónica,8827.468563930292
167,Sofía González,La Serena,45.25622876162674,738.0,167.0,2025-10-11,Hogar,4874.95058773746
167,Sofía González,La Serena,45.25622876162674,1069.0,167.0,2025-10-24,Deportes,3686.065171900151
167,Sofía González,La Serena,45.25622876162674,1494.0,167.0,2025-03-31,Moda,4031.418399897518
167,Sofía González,La Serena,45.25622876162674,1511.0,167.0,2025-01-10,Electrónica,11415.76993021618
167,Sofía González,La Serena,45.25622876162674,1777.0,167.0,2025-06-13,Electrónica,6619.224696592515
167,Sofía González,La Serena,45.25622876162674,1905.0,167.0,2025-02-14,Electrónica,5855.388924516711
168,Mateo Pérez,Concepción,25.3974596407778,169.0,168.0,2025-01-23,Electrónica,5137.190915909714
168,Mateo Pérez,Concepción,25.3974596407778,371.0,168.0,2025-11-30,Moda,6147.952133193307
168,Mateo Pérez,Concepción,25.3974596407778,487.0,168.0,2025-09-21,Electrónica,6283.376774719808
168,Mateo Pérez,Concepción,25.3974596407778,1030.0,168.0,2025-02-06,Hogar,2947.308213436426
169,Sofía Díaz,Concepción,42.59429497528768,,,,,
170,Camila Díaz,Santiago,34.87233588058168,199.0,170.0,2025-05-30,Electrónica,3251.801004148116
170,Camila Díaz,Santiago,34.87233588058168,627.0,170.0,2025-01-08,Electrónica,7364.251638695109
170,Camila Díaz,Santiago,34.87233588058168,1142.0,170.0,2025-07-26,Moda,8506.490299284276
170,Camila Díaz,Santiago,34.87233588058168,1176.0,170.0,2025-06-04,Moda,6532.599739859018
170,Camila Díaz,Santiago,34.87233588058168,1771.0,170.0,2025-07-20,Hogar,8707.937834030514
170,Camila Díaz,Santiago,34.87233588058168,1782.0,170.0,2025-09-27,Moda,4113.317793190156
170,Camila Díaz,Santiago,34.87233588058168,1900.0,170.0,2025-01-27,Hogar,5186.444983144042
171,Lucas Pérez,Santiago,18.483350011064623,1160.0,171.0,2025-02-14,Electrónica,5608.897728235005
171,Lucas Pérez,Santiago,18.483350011064623,1330.0,171.0,2025-01-29,Hogar,3718.169897647804
171,Lucas Pérez,Santiago,18.483350011064623,1974.0,171.0,2025-09-16,Electrónica,2817.215623000422
172,Lucas Díaz,Santiago,31.205627545025745,197.0,172.0,2025-09-05,Hogar,6699.513257412146
172,Lucas Díaz,Santiago,31.205627545025745,991.0,172.0,2025-07-09,Deportes,5475.606423155626
172,Lucas Díaz,Santiago,31.205627545025745,1372.0,172.0,2025-09-23,Hogar,6318.848075286743
172,Lucas Díaz,Santiago,31.205627545025745,1647.0,172.0,2025-05-05,Hogar,13151.81966846758
172,Lucas Díaz,Santiago,31.205627545025745,1711.0,172.0,2025-08-12,Electrónica,2655.5635855898
172,Lucas Díaz,Santiago,31.205627545025745,1793.0,172.0,2025-09-17,Hogar,7166.646110836305
172,Lucas Díaz,Santiago,31.205627545025745,1978.0,172.0,2025-01-05,Electrónica,5754.382755575165
173,Benjamín Soto,Santiago,39.384364904765214,1357.0,173.0,2025-11-26,Moda,6478.464376350168
174,Camila Soto,Antofagasta,,139.0,174.0,2025-06-10,Electrónica,6937.513968673959
174,Camila Soto,Antofagasta,,268.0,174.0,2025-04-05,Deportes,5174.97912192751
174,Camila Soto,Antofagasta,,1236.0,174.0,2025-05-30,Electrónica,2830.963763002416
174,Camila Soto,Antofagasta,,1383.0,174.0,2025-01-14,Moda,6077.749386503296
174,Camila Soto,Antofagasta,,1407.0,174.0,2025-08-13,Moda,2025.369921994326
174,Camila Soto,Antofagasta,,1592.0,174.0,2025-09-04,Hogar,9503.225483420847
175,Ignacio Silva,Santiago,33.30814523066698,1312.0,175.0,2025-07-28,Moda,1664.731348262274
175,Ignacio Silva,Santiago,33.30814523066698,1757.0,175.0,2025-05-07,Moda,6532.02530990908
176,Ana Soto,Concepción,53.38134668721264,979.0,176.0,2025-09-08,Hogar,7629.269855764564
176,Ana Soto,Concepción,53.38134668721264,1363.0,176.0,2025-11-29,Deportes,3824.546406393678
177,Camila Díaz,La Serena,47.090129251838704,,,,,
178,Ana Díaz,La Serena,31.920150603202966,44.0,178.0,2025-03-29,Deportes,4043.494046470234
178,Ana Díaz,La Serena,31.920150603202966,1831.0,178.0,2025-02-05,Hogar,3074.601701942086
179,Camila Muñoz,Valparaíso,44.00146174564333,521.0,179.0,2025-07-14,Moda,5073.496448261001
180,Ignacio Pérez,Valparaíso,58.20552182225824,1685.0,180.0,2025-01-09,Deportes,2918.335388501437
180,Ignacio Pérez,Valparaíso,58.20552182225824,1699.0,180.0,2025-09-05,,6666.367646596535
180,Ignacio Pérez,Valparaíso,58.20552182225824,1927.0,180.0,2025-06-23,Hogar,8776.5564416783
181,Camila González,,58.52581520939633,194.0,181.0,2025-09-30,Moda,4321.864884256358
181,Camila González,,58.52581520939633,765.0,181.0,2025-10-05,,3238.220955593142
181,Camila González,,58.52581520939633,998.0,181.0,2025-08-16,Hogar,4444.246821245988
181,Camila González,,58.52581520939633,1572.0,181.0,2025-02-25,Moda,5831.808967581424
181,Camila González,,58.52581520939633,1925.0,181.0,2025-05-07,,5629.333888401915
182,Ignacio Silva,Concepción,20.26400143013003,53.0,182.0,2025-08-11,Moda,3206.1327957846
182,Ignacio Silva,Concepción,20.26400143013003,301.0,182.0,2025-09-13,Deportes,3115.711956386287
182,Ignacio Silva,Concepción,20.26400143013003,1773.0,182.0,2025-06-14,Deportes,6439.097493021328
183,Mateo Soto,La Serena,23.88160266611419,746.0,183.0,2025-07-27,Hogar,7045.027535479309
183,Mateo Soto,La Serena,23.88160266611419,1052.0,183.0,2025-10-15,Moda,2270.420012408712
183,Mateo Soto,La Serena,23.88160266611419,1360.0,183.0,2025-06-14,Hogar,7724.675075640834
184,Lucas González,Antofagasta,52.819025440806215,63.0,184.0,2025-10-24,Deportes,3839.406763623435
184,Lucas González,Antofagasta,52.819025440806215,201.0,184.0,2025-08-10,Deportes,6358.685199321394
184,Lucas González,Antofagasta,52.819025440806215,393.0,184.0,2025-05-14,Hogar,3791.379796471267
184,Lucas González,Antofagasta,52.819025440806215,628.0,184.0,2025-12-14,Electrónica,4829.070094893815
184,Lucas González,Antofagasta,52.819025440806215,630.0,184.0,2025-12-02,Electrónica,6010.604754587258
184,Lucas González,Antofagasta,52.819025440806215,1138.0,184.0,2025-07-02,Electrónica,7274.599057749383
185,Mateo Soto,La Serena,22.300627389948357,1151.0,185.0,2025-04-11,Moda,5090.119078161287
185,Mateo Soto,La Serena,22.300627389948357,1271.0,185.0,2025-10-19,Hogar,3945.778958143942
186,Camila González,Santiago,19.129506400499853,22.0,186.0,2025-04-29,Hogar,2344.728103729275
186,Camila González,Santiago,19.129506400499853,68.0,186.0,2025-02-02,Moda,5266.730934800247
186,Camila González,Santiago,19.129506400499853,332.0,186.0,2025-02-18,Moda,6609.005820642619
186,Camila González,Santiago,19.129506400499853,909.0,186.0,2025-11-01,Hogar,17000.63003127686
186,Camila González,Santiago,19.129506400499853,1864.0,186.0,2025-05-16,Moda,9333.203254423177
186,Camila González,Santiago,19.129506400499853,1967.0,186.0,2025-03-16,Electrónica,4406.091272409805
186,Camila González,Santiago,19.129506400499853,22.0,186.0,2025-04-29,Hogar,2344.728103729275
187,Daniela Soto,Concepción,29.16567043161144,374.0,187.0,2025-07-29,Moda,5350.70036085629
187,Daniela Soto,Concepción,29.16567043161144,576.0,187.0,2025-08-23,Electrónica,7914.847945663596
187,Daniela Soto,Concepción,29.16567043161144,1044.0,187.0,2025-06-14,Hogar,6939.411283691726
187,Daniela Soto,Concepción,29.16567043161144,1268.0,187.0,2025-04-19,Electrónica,2572.391329123362
187,Daniela Soto,Concepción,29.16567043161144,1937.0,187.0,2025-06-16,Hogar,2840.644556603894
188,Ignacio González,Santiago,40.04272051369503,498.0,188.0,2025-02-08,,6208.319501950694
188,Ignacio González,Santiago,40.04272051369503,1857.0,188.0,2025-08-12,Deportes,4425.975770406802
189,Camila Díaz,Concepción,33.771239520666846,770.0,189.0,2025-01-15,Moda,3956.2100608076
189,Camila Díaz,Concepción,33.771239520666846,913.0,189.0,2025-07-04,Electrónica,9218.048023348962
189,Camila Díaz,Concepción,33.771239520666846,1748.0,189.0,2025-01-06,Moda,3717.422235064231
189,Camila Díaz,Concepción,33.771239520666846,1772.0,189.0,2025-08-22,Moda,5478.449840528411
190,Daniela Pérez,,27.19323655513289,379.0,190.0,2025-01-05,Electrónica,4933.242779622869
190,Daniela Pérez,,27.19323655513289,634.0,190.0,2025-06-02,Deportes,5658.750161670713
190,Daniela Pérez,,27.19323655513289,1718.0,190.0,2025-09-19,Hogar,6273.322980791455
191,Camila Soto,Valparaíso,26.90945045930589,188.0,191.0,2025-09-17,Hogar,14746.88619897639
191,Camila Soto,Valparaíso,26.90945045930589,1285.0,191.0,2025-07-24,Electrónica,3154.406925460119
191,Camila Soto,Valparaíso,26.90945045930589,1945.0,191.0,2025-10-31,Deportes,5685.14320068602
192,Lucas Rojas,Valparaíso,26.451955227047492,758.0,192.0,2025-05-08,Hogar,4852.676186541649
192,Lucas Rojas,Valparaíso,26.451955227047492,1017.0,192.0,2025-06-13,Moda,4894.522706217146
192,Lucas Rojas,Valparaíso,26.451955227047492,1593.0,192.0,2025-01-06,Deportes,7606.621051242578
193,Daniela Silva,Santiago,24.44588445609269,614.0,193.0,2025-05-21,Moda,2424.417101225676
193,Daniela Silva,Santiago,24.44588445609269,1159.0,193.0,2025-04-26,Deportes,6829.487818107908
193,Daniela Silva,Santiago,24.44588445609269,1468.0,193.0,2025-09-17,Electrónica,7653.497913528742
193,Daniela Silva,Santiago,24.44588445609269,1761.0,193.0,2025-10-16,Deportes,3543.676314418371
193,Daniela Silva,Santiago,24.44588445609269,1881.0,193.0,2025-02-17,Electrónica,5596.611536895859
194,Mateo Soto,,62.37959452731274,94.0,194.0,2025-10-07,Electrónica,5208.753503086308
194,Mateo Soto,,62.37959452731274,1066.0,194.0,2025-06-06,Electrónica,3062.651955145044
